content_id,content,subject,sentiment_word,sentiment_value
7715,感觉jvc dx1000 低频挺猛的 至于排第几不好说,其他,好,1
7716,拆开耳机，在单元后面的调音纸上戳几个洞，你要的低音就猛了。,音质,,0
7717,先锋家的dj和sony性病大轮胎。应该能在前10占把椅子。,其他,,0
7718,那么要恭喜你这套设备你可以安心退烧了,其他,,0
7719,foobar开wasapi后感觉比一般播放器声音干净很多,其他,,0
7720,应该是有区别，qq音乐不清楚，但网易云播放和下载下来是不太一样，网易云弱爆,其他,,0
7721,我是酷狗会员下FLAC  再用FOOBAR2000听  跟酷狗上听确实要稍微干净些 ~~,其他,,0
7722,7ec dsd256 配置要求很高,其他,,0
7723,颤 败,其他,,0
7724,未知···,其他,,0
7725,相信森海 [s:29],其他,,0
7726,看起来很YY,其他,,0
7727,"声音肯定会有提升,但样子太难看了",其他,,0
7728,应该会好的~,其他,好,1
7729,大伙儿一起来YY，哦也！ [s:29],其他,,0
7730,也不看看它定位什么价格...这还用赌吗,价格,,0
7731,不好看.这个东西.,其他,好,1
7732,这个角度看来有点像SONY的SA5000 [s:2],其他,,0
7733,赌一把．．．赌的人都会入嘛,其他,,0
7734,从外形看，很有外太空的感觉，应该是革命性的作品,外形,,0
7735,[s:9] 谁买了，我蹭听 [s:25],其他,,0
7736,占楼,其他,,0
7737,目前英挪美法混搭的系统，听着还不错。要说最个性的，还是老美的，声音确实粗，小提琴拉得跟锯木头一样，但是习惯之后再去掉这个美国元素，又很失落，感觉气势上少了一大截，听什么都小家子气，又爱又恨。,音质,不错,1
7738,YBA早就不是那个YBA了,其他,,0
7739,调音技巧只服谷之声,其他,,0
7740,要说成本做工那些，建议没事去拆拆德国前级和cd机。拆开估计你们得吐血。几千上万的前级，拆开一个变压器，加稳压电路，然后俩片5534或者5532，甚至tl072那些芯片就搞定了。就柏林之声拆开除了遥控和干簧继电器，就一对运放。二手1万多。,配置,,0
7741,其实，hd800的原线还可以,配置,,0
7742,不管怎么说，一根线这三耳机能通用，楼主已经值回票价,配置,,0
7743,调音就是骗术，这种帖子早点洗洗睡了,其他,骗,-1
7744,上次不是说了，共地问题，几乎无解，前面和后面的机器联通之后某些参数达到了自激的条件。找个1:1的音频隔离牛应该可以搞定……,其他,牛,1
7745,不错吧，长条型，省空间,其他,不错,1
7746,搭t1三代如何？,其他,,0
7747,1amp好，用过。,其他,好,1
7748,可以用黑色胶贴纸贴一下,其他,,0
7749,推800S相比金画眉怎么样？,音质,,0
7750,哈哈，对觉得万元内一体比分体强的玩家形成了一波打脸,其他,强,1
7751,还有吗,其他,,0
7752,D100是不是有种监听器材有点刻意地剥离音轨的感觉,其他,,0
7753,真正的好器材应该是久听不累的！,其他,好,1
7754,看样子倒是像一张被锐化的图片，相机镜头本身并不太好。。。,其他,好,1
7755,6k的d100和2万器材比，还有dk这种仿rockna。。。真长脸,其他,,0
7756,当初看到试听贴的时候没提起兴趣，现在胃口被吊起来了。目前看来只有重量上可能偏重，其他方面看来都很牛了，已经申请试听了，看看厂家还能不能安排。,其他,牛,1
7757,既然是国产品牌为什么不起名叫“玉皇大帝”，而要叫“宙斯”？？？,其他,,0
7758,+10……,其他,,0
7759,这个耳机容易坏不？,其他,,0
7760,那就電磁爐吧,其他,,0
7761,我觉得Z7M2原线+黑砖都可以了，记得以前搭配过一些便宜耳放也没什么问题，QA390不太清楚。,配置,,0
7762,我是老的Z7，第一需要时间煲开，第二我是用的UD505，原厂平衡线。现在暂时不折腾了，反正就是听什么都可以安静的听下去，听几个小时。,配置,,0
7763,电磁炉一票，西装有神秘加成,配置,,0
7764,解码我用的是ud505耳放是力士p200我感觉听感很好了。,其他,好,1
7765,需要低阻放，顺出铁三角bha100，坛友价5500,其他,,0
7766,我用的apogee duet，效果出色，感觉比mojo好,其他,好,1
7767,万元以下国货都不行，要力士起步,其他,,0
7768,换耳机或解码没,其他,,0
7769,世爵有吧,其他,,0
7770,直接淘宝租一个。,其他,,0
7771,世爵没有大乌了 19年年底就没了吧,其他,,0
7772,我前几天刚刚盲狙了一个，感觉还不错，值得一买的耳机,其他,不错,1
7773,他很重,其他,,0
7774,k872凉的透透的，二手4500才出的掉，赶上k812了,其他,,0
7775,今天低估HD700，明天低估HD820，后天来个K872，我看都是一路货,其他,,0
7776,一路货…这句话好难理解。有的人就喜欢有事没事逛论坛，到处骂骂咧咧现优越，这种人，的确不是一路人,其他,好,1
7777,如果是正价行货，不会有假的，如果是200-300买的，假的几率比较高。,其他,,0
7778,AEON吧，一代二代都行，好推好戴,其他,好,1
7779,铁三角W1000X,其他,,0
7780,很不错的选择，二代声音还有明显的问题尤其是单端，三代单端非常均衡，而且明显更好推——————除了贵几乎没什么缺点,价格,好,1
7781,看看hifiman的r10动圈，也很好推,配置,好,1
7782,"轻量级补充个ether2,应该是最轻的平板耳机了",其他,,0
7783,穷人无烦恼，目前是超轻量级耳机,其他,,0
7784,"我只能接受轻量级,银乌试过感觉还行,估计是原线比较轻?",配置,,0
7785,号外应该补充大奥二代耳机的重量,其他,,0
7786,he560 数据应该搞错了，是 380g 吧。,配置,,0
7787,he560只有300多克，莫非是海外版的加了钢板？,其他,,0
7788,应该买解码耳放一体机,其他,,0
7789,Q701相对比较稳，k701素质太差了,其他,差,-1
7790,只有K701，除了大编制缺少点氛围，其它流行和小编制这些都挺好的。,音质,好,1
7791,好凶啊,其他,好,1
7792,玩玩歌德吧，有不少认识的铁三角玩家也同时兼修歌德,其他,,0
7793,新森海部分型号是有这个倾向。,其他,,0
7794,铁三角声音太变态,其他,,0
7795,森海女声，都有点女生站军姿唱歌的意思...太严肃,其他,,0
7796,假货无疑,其他,,0
7797,这牌子的耳塞对比同价位的基本上就是糊和声场小,配置,,0
7798,换个套试试,其他,,0
7799,排除假货的原因，你耳朵适应不了厚重的声音，多听一周，再来比较,其他,,0
7800,试试原装的麻花线直接插3.5,配置,,0
7801,威士顿的声音不是适合所有人的耳朵，自最早的um2开始就有人说威士顿全家都很闷，可能是听音喜好的问题，不过我怀疑和耳机的模具导管有关系，有的人耳朵听到的声音可能不太一样，超细的导管和很小的腔体可能有的人压根戴不好。,其他,好,1
7802,楼主试试原装的长硅胶，选稍微小一点插深一点试试看。,其他,,0
7803,"应该不会吧! w60 声场绝绝对不会少, 分析力应该也是高的。",其他,,0
7805,楼主下一个歌德会是Mpro吗？,其他,,0
7806,个人最喜欢的歌德是PS500E，算是21世纪瘦身版的美国小妞。,其他,,0
7807,很多年前我用gs1000对比hd700，听下来感觉hd700在歌德比较擅长的方向上做得比歌德更好，以往森海的耳机架子大，不搞这样的声音，hd700就是小小的表示一下他也能搞得很好。后来年纪渐长，感觉森海这样做是不对的，没有必要这样，于此同时hd700也停了，大概是他们自己也发现没必要这么做了吧。,其他,好,1
7808,快进到hifi进军神经科学领域（狗头,其他,,0
7809,傻子才信调音，hifi是科学，科学没有调音，至于听到的到底啥，脑子里只要默念这是科学，这是科学，这是科学（重要的事情说三遍）直接就能领域hifi的真蒂,其他,,0
7810,我磨前将390和MOD机对比过，解析部分有提升，耳放部分变化不大。听同样的耳机，细节更清晰，也宽松些。声场略大。不要指望翻天覆地的变化，但确实是可闻的提升。,其他,,0
7811,如果玩着390，心里又躁动了，也别指望磨机能天翻地覆，不如出了换台别的,其他,,0
7812,我接哪个朗泉， nx03，trigon那个耳放都能推好，关键看音源和周边都要给力，要不然990会暴露前端问题,其他,好,1
7813,便宜的20W左右桌面小功放行不行？同时也能推平板那种，有没有推荐？,价格,,0
7814,新派 HPA-9   不知行不行？,其他,,0
7815,原创4A 或者5A都可以,其他,,0
7816,消灭零回复，沙发上面坐。,其他,,0
7817,相比之下，还是600欧的880比较平衡中正，能够忠实还原音源想表达的意思，这才称得上hifi耳机。,其他,,0
7818,请问楼主是什么风格的音箱？650不是比较接近音箱的听感吗？,其他,,0
7819,岂止素，简直是干,其他,,0
7820,600欧的990，880确实好耳机,其他,好,1
7821,实价这俩差不少吧，能接受平板的话HEK V2现在性价比很高,价格,差,-1
7822,谢谢楼上。实价大乌贵好几千，性价比应该是V2高,价格,好,1
7823,听比较多的是人声，弦乐,其他,,0
7824,其他论坛说大乌太重，看来确实是个问题,其他,,0
7825,感谢各位坛友大咖，煮一壶陈年六堡继续听教,其他,,0
7826,以前用过铁三角和深海赛尔（2000以内的），换耳放后想升级耳机顺便换下其他风格的。,其他,,0
7827,隔离变压器（220转220V），电源线，耳机线，数播的USB信号线，对音质影响也很大的。,配置,,0
7828,百度一下,其他,,0
7829,理论上数字都调到0db用耳放调音量最好，实际很多人纠结这个问题就说明自己根本听不出区别，肯定怎么方便怎么来呀。,功能,好,1
7830,苹果家的调音清淡，我也喜欢。不过低阻高敏，ipad声音调到最高，那是震耳欲聋了吧。。。直推t1二/600欧dt990调到最高都感觉音量大了点。,其他,,0
7831,俺亦有pad pro  12.9和ipad mini 4确实音色一流,其他,,0
7832,ipad mini 4还蛮耐听的,其他,,0
7833,看你怎么定义现代调音。,其他,,0
7834,grado,其他,,0
7835,高斯PP足够复古,其他,,0
7836,楼主要的复古不会是羽管键琴那种不来动态的声音吧？也许联合国用的话务耳机适合楼主。,音质,,0
7837,楼主开心就好,其他,好,1
7838,HD700是一个被低估了的耳机啊～,其他,,0
7839,纯银不是偏中高频吗？楼主对低频不满意怎么换了纯银线就满意了呢？,配置,,0
7840,当时考虑换线的时候，就是针对HD700原线声音特点有针对性的进行选择，单晶铜、单晶铜镀银和单晶银，各有特点，比较后发现单晶银的特点与HD700正好互补，于是就买了一条试试。结果印证了我的判断。,配置,好,1
7841,也许我还应该试一试单晶铜耳机线？,配置,,0
7842,HD700也曾经用过将近1年，感觉性价比还是很高的（德行3000块以内），但是换过不同的设备、线材去听，都无法改变它的一个最大的缺点——高频和中频衔接不顺滑，偶尔会刺耳。低频是有量的，但是质感还是不太足。这些都是对比现在用的T1二代的观点,配置,,0
7843,订购的古河线和单晶铜线快到了，我要好好对比一下听感差别。,配置,好,1
7844,这个银线不便宜我看了一下最少一条4000多。,配置,,0
7845,一夜过后，声音正了，渐入佳境,其他,,0
7846,厉害了。,其他,,0
7847,一边就用了两股吗？,其他,,0
7848,1990是个颜值声音俱佳的好耳机，非常适合单端玩家,其他,好,1
7849,1990值得拥有,其他,,0
7850,1990是个不错的耳机，只是有点夹头受不了，只好作罢,其他,好,1
7851,同1990pro用户，确实很不错的耳机，听啥都还不错。之前没设备直推也能听，初烧从便携耳放到一体机UD505，再到拿hexi rainbow2推，一路过来每次加设备都提升明显。,其他,不错,1
7852,1990pro的确是好耳机，三频均衡，金属器乐有光泽的感觉，动态凌厉收放自如，就是必须得上台机才推得动，相对来说hd600容易推不少,音质,好,1
7853,有钱人，支持。,价格,,0
7854,"耳机太重了,先申请试听玩玩",其他,,0
7855,我和朋友算了一下。防弹盒子、两幅耳机垫、 航空铝、6n的线、最大的平板膜、两边的磁铁。这成本都不止这个价吧？,配置,,0
7856,绝对880,其他,,0
7857,880 +1,其他,,0
7858,990只有600欧留得住，且只有听纯音乐时才有优势。杂食党无脑880就好，990到手怕是要骂娘,其他,好,1
7859,感谢LZ这么细心的版本比较得出一个真实可信的变化趋势。根据我自己若干次折腾650的经历，结论跟LZ是差不多的。越老的版本越细腻，而且差别是很明显的，自己手上的9W号细腻程度已经非常满意了，并且不打算再折腾650了。,其他,差,-1
7860,所以，其实真没有折腾的必要，650就是650，有那个钱，直接上更高级别的,其他,高级,1
7861,我是认为小金标600和650都不适合听女声。。。600显得薄，650虽然够厚但是有点儿萝莉正太化。。。,音质,,0
7862,所以我出掉了800留下了650.。。。。。,其他,,0
7863,写得不错，650推好不糊,其他,好,1
7864,楼主好人，给后来者一个很好的指点。,其他,好,1
7865,650扔了好几年了，怎么也想不起来具体是哪种感觉了。。。。妈蛋，搞得想再捡一支回来听听了,其他,好,1
7866,楼主很用心，好贴必顶。楼主应该也有玩600，国内铜环版走俏，但据说日本追求黄金时代版，不知道lz有没有了解？,音质,好,1
7867,出现了，绿坛白嫖王,其他,,0
7868,顶一个  支持思叔 永远爱你~,其他,,0
7869,什么是完美耳机啊(战术后仰),其他,,0
7870,跟楼主结论完全是反的+1，HD800我买过，声音是要比大乌糊一些的。。。,其他,,0
7871,解码与耳放的传输用平衡应该是是纯粹的提升,其他,,0
7872,耳放平衡输入和有源监听音箱的平衡输入，都是为了抗干扰，还原前端的音讯。,其他,,0
7873,一般平衡结构的机器平衡口是比单端口好的,其他,好,1
7874,用过银彩的路过,其他,,0
7875,最后一个选项去掉吧，前两个里面，建议线世界白金超越,配置,,0
7876,更好的也有，天仙配那条，大佬都说好，但我米不起，没听过,其他,好,1
7877,卡达时不好吗？其实换线效果不大，还不如换耳机。,配置,好,1
7878,用过不少升级线，卡达斯大至尊综合性价比不错,配置,不错,1
7879,线世界纳米白金超越，基本不会错的！,配置,,0
7880,HD800s我用线世界的银彩单皇冠线听声音硬而脆，很爽。用纳米白金星超越线听声音丝滑柔润，细节丰富。二种风格，都很好听，我都很喜欢。,配置,好,1
7881,3000多超时空   1W5天仙配,其他,,0
7882,力士的单端推铁三低阻都没有问题。P200，DA200，DA250都能放心推。我还用da200推过adx5000，也能出个轮廓,其他,,0
7883,da250推各类低阻都很好，停产了，尽早收啊,其他,好,1
7884,游戏本配开放式就是听风扇,其他,,0
7885,不玩游戏就Mac book，声音还行，但笔记本性能绝对省心,其他,,0
7886,我的dell G7声音不错,其他,不错,1
7887,imac  还可以当音源  而且imuisc  听古典超级 值,音质,,0
7888,一线品牌的中高端笔记本，基本都没啥问题。,配置,,0
7889,安装电脑app啊,配置,,0
7890,安装电脑程序啊。。。qobuz是有windows程序的，跟QQ音乐那样的,配置,,0
7891,880收支880,其他,,0
7892,自己占个位,其他,,0
7893,请问楼主，耳放下垫钉有何效果？,其他,,0
7894,祝贺新机入手！安心听音乐。800与500 也是很互补。,其他,,0
7895,恭喜楼主找到一款好耳放,其他,好,1
7896,这个……耳机音量开得再大声，身体不会感受到音箱发出的声音（尤其是低频）带来的体感冲击。另外，只要建声和摆放没问题，音箱带来的空间感，耳机也很难赶得上。,其他,,0
7897,单从耳机和音箱来对比给耳朵带来的声压的话，在音箱烧毁前和耳机烧毁前，绝大多数耳机都能可以把耳朵给轰废了，音箱不行……并不是声压造成的这种差异性，音箱出来的声音宽松感和沉浸感（氛围感）就差别太大了，有些烧油会喜欢低频宽松大气的感觉，也就造成了很多烧油轻易的就说推好的入门书架箱就吊打万元耳机的错觉，因为他们并不需要太多的细节。,舒适,好,1
7898,调到同音量对比确实很重要，任何声音对比都要注意音量问题,其他,,0
7899,建议卖音箱专心玩耳机,其他,,0
7900,卫生莫这类帖子越来越多了，，，，，，，，，，，,其他,,0
7901,很好奇这帖子发音箱区会怎么样,其他,好,1
7902,6.5寸以下的箱子下潜都是不到50hz的，都不如现在千元档的老旗舰,其他,,0
7903,你看不到距离么，你看不到单元、腔体大小产生的物理鸿沟么,其他,,0
7904,"t1声场小一点声音素，812就蓝天白云下喝杯开水，个人更倾向推好后的812,不过两者都说不上是味道机，听老歌有些牵强",其他,好,1
7905,T1一代》812》T1二代，一代虽然素质不如812，但是乐感明显好。,其他,好,1
7906,812好太多,其他,好,1
7907,T1实际上是¾封闭。。。有一点点开放。。然后通过一定的反射声创造了一个小规模细节极其丰富的空间。。要做成全开放感觉就丧失了非常多的细节。。,其他,,0
7908,812好推但是推好难，T1反正我是不喜欢,其他,好,1
7909,风格是不是一如既往的气势强大？,其他,强,1
7910,我预订的也到货了，本来是想买来鼓捣下I2S走DSD，热机的时候往转盘里塞了张CD，结果听了一晚上CD，解码还OK的话，44.1确实够用了，之前一体机的解码确实太一般了，两个价格差不多，但X26p提升很明显。,价格,差,-1
7911,不知道x26pro 和沐声004如何,其他,,0
7912,补充一下，音乐文件在aurender内部硬盘里,其他,,0
7913,作为平板天花板，没啥竞争对手，厂家也就没动力研发新品了,其他,,0
7914,希望来个se易推版,其他,,0
7915,出不出全看米饭心情,其他,,0
7916,sus就算出了易推版，多数人也不会去买，除非易推版的声音好过现在的版本。道理和t1二代、三代的变化后的结果一般。而且买sus的人本身就是追求极致声音，难推只是相对而言，多花点钱就解决了，要的就是好声音。,其他,好,1
7917,消费者肯定买新不买旧，看看森海和白牙就知道了，比起声音的这点细微差距，品质 售后往往更重要。,其他,差,-1
7918,根本不知道什么能推好，反正一堆几万块的耳放是搞不定的，至于功放，选择就多了去了，也没人出个功放的搭配攻略,其他,好,1
7919,估计用户要是反馈，能出个头梁，或者细节的改进版,其他,,0
7920,接口是更新过了，就是不知道声音变过没有。,其他,,0
7921,是要出新版了！,其他,,0
7922,希望改善做工，基本油管評測都是說聲音強，做工差,其他,差,-1
7923,木碗太娇贵了。。。。,价格,,0
7924,清淡杂食颜值高 不买w3k 买AWAS 真有你的  摸摸你的乃至 w3k颜值不是吊打AWAS ？不会真有人 认为AWAS 好看吧？ 不会吧 不会吧 ,其他,好,1
7925,喜欢就好，铁三角就不谈性价比了，w3k除了越前漆也就那样,价格,好,1
7926,不管是人为还是自然环境经常潮湿或者忽干忽湿，声音肯定会变,其他,,0
7927,不会，屁点湿度,其他,,0
7928,单元是塑料的啊，再说一下而已又不是长期桑拿,其他,,0
7929,不会。,其他,,0
7930,不会的，封闭式戴久了那个汗比哈气严重多了,其他,,0
7931,除非你24小时不停哈它,其他,,0
7932,CD技术问题我以前研究了不少。用CD载体来发行音乐，有个很重要的甚至是决定性的一点要明确，就是反盗版，也就是不能做到无损复制，这一点主要是CD光盘记录数据的方式决定的。,配置,,0
7933,很久以前研究过，刻录过，实际上听不出来啥区别,其他,,0
7934,十年前还没有数播网播的时候，论坛上讨论刻录很多的，楼主可以翻翻老帖，尤其是隔壁紫檀的,其他,,0
7935,鲁艺管？,其他,,0
7936,直接买就对了，日常插手机听听，相对于台式换换口味也不错，我自己就长期持有一条k3,其他,不错,1
7937,现在很便宜，入个也没多少钱，很超值。,价格,,0
7938,买买买，这可是当年9999参考级的塞子,其他,,0
7939,传HWA音频也一样稳定可靠吗？,其他,,0
7940,zen dac和zen blue哪一个音质更好？zen dac直推歌德怎么样,音质,好,1
7941,以前耳机论坛的只知道有在耳机论坛营销的数字功放 现在 还能知道天逸 不错啊 其实“还有很多”英国日本的几千元功放驱动力小点 我以为够用 难道真要可以推小型落地的功放 主要是功放推耳机实践太少 还是希望实践朋友讲讲,功能,不错,1
7942,我不相信3000价位的功放能把he6推出结像，此外双木三林那个耳机口功率看笑了,音质,,0
7943,尽量买纯甲的,其他,,0
7944,6se根本不会过推，驱动可以参考同灵敏度的喇叭，尽量纯甲类驱动,功能,,0
7945,听说天逸的标注功率是有所保留的，实际更大。我刚刚入手了AD86Pro+，有数字解码功能。天逸是纯甲类功放附带甲乙类自动转换功能，外观设计比较厚重。双木三林没用过，看外表比较现代纤细，输出功率太小。,音质,,0
7946,我用linn的33w甲类，我朋友用金嗓子50w甲类，只要功放本身没质量问题，功率越大其实越不会烧，你音量会自己掌握的，又不是往聋了听。我还不小心直通过两次前级，吓死人的音量，he6se都没啥事。,音质,,0
7947,我250w的功放直接怼，音量从小慢慢调到合适位置，啥事没有。,其他,,0
7948,把Harbeth翻译为雨后初晴，绝对不是英语好能做到的。,其他,好,1
7949,直推比起702怎么样,其他,,0
7950,有个适合推低阻的便携耳房，声音提升都是巨大的,其他,,0
7951,这才是真正的玩家。,其他,,0
7952,音色质感放在这个价位还是很不错的，综合实力应该是超过k701，略超dt880，持平k702，将将摸到hd650屁股的水平,外形,不错,1
7953,平板推好了，人声很有质感,外形,好,1
7954,看描述，适合国砖或者推力很小的平衡耳放。,其他,,0
7955,什么台机？我这台放还嫌高频太多拔了并联的独石小电容，上放绝对提升巨大，各种吊打手机电脑直推，直推就ipad有3.5口的还能听一下，楼主洋洋洒洒写一堆，先检查设备匹配吧,配置,,0
7956,哪个大耳夏天都热，空调走起,其他,,0
7957,啥叫电流模？,配置,,0
7958,旷世的耳放好像都是电流模放大的，CMA12 CMA800这些。,配置,好,1
7959,电流模放大不是什么高大上的东西，用tpa6120的都可以算。详见科普 http://www.bbaudio.club/post/5,配置,,0
7960,he400i不就一个版本，还有新版的？,其他,,0
7961,头梁改善而已。,其他,,0
7962,求对比听感,其他,,0
7963,老版用户路过，质量很可靠。 没有那么弱不经风,其他,,0
7964,逛贴吧的时候，有人说2020版本的低频比以前的更加凝聚，我现在手上只有2020版的，没有对比，不太清楚……,其他,,0
7965,是不是自己换吗？,其他,,0
7966,玩机的过程就是经验的积累和认知提高的过程。,其他,,0
7967,对的，透明几毛钱的保险管的声音素淡，密度低，高频延申好但有毛刺感，和机线的听感相似。有的HIFI保险管毛刺感明显少了，密度提高了，变得厚声，反而延申感觉比较差，声音走向和享声那条大粗线电源很相似。个人更喜欢冷声+偏薄一点点的声底，最后留下了机线+瑞士舒特2A-3.15A的保险管。反而廉价的搭配适合我的口味,配置,好,1
7968,保险丝上SR量子橙 牛逼的 再往上就太贵了，消费不起,价格,牛,1
7969,烧保险应该还有别的问题吧,其他,,0
7970,感觉这...随便买个成名监听即可，一两千甚至几百都够了，7506、DT770 pro、MC-150，开放式的可以考虑R70X、舒尔1840（强烈建议二手，价格和一手差距很大）。,价格,强,1
7971,wp900,其他,,0
7972,松下eah-t700，完美符合,其他,,0
7973,Audeze/奥帝兹 Mobius，有蓝牙和USB直连电脑，定位就是游戏耳机。不发烧，不最求HiFi。应该就是最适合楼主的耳机，就是5000元预算没用完，可能一半的钱够了。,配置,,0
7974,我看到标题的第一反应就是SHP9500，有赞同的举个爪~！,其他,,0
7975,9500谢谢,其他,,0
7976,"歌德低端的耳机随便来一个，SR60,M1之类",价格,,0
7977,shure的隔音向来比森海强。,其他,强,1
7978,把失真进行到底 [s:5],其他,,0
7979,[s:5] [s:5],其他,,0
7980,模拟信号加强而已,其他,强,1
7981,不知道这样接了以后对各位DX评测耳放会不会起到提示一些作用？,其他,,0
7982,效果会更好，只要有源音箱不过载。这样的系统中，耳放相当于前级，对输入信号进行缓冲，对输出信号降低了输出内阻，即使是不加放大的1：1的输出，声音效果也会更好。当然，前提是耳放不能是太差的产品。,其他,好,1
7983,相当于前级放大了,其他,,0
7984,学习了,其他,,0
7985,以后找机会试试,其他,,0
7986,我试过II++做1080的前级，不错,其他,不错,1
7987,完全可以的。赞成不要造成音箱的输入过载，会发生削波。,其他,,0
7988,鱼版正解。。,其他,,0
7989,这样接已经一年多了，完全没问题，既是耳放，又是前级！效果很好！ [s:2],其他,好,1
7990,我以前就说过，好的耳放肯定是一台好的前级，但是，好的前级，则不一定是一台好的耳放。,其他,好,1
7991,好像试过，推501,其他,好,1
7992,呵呵 学习了 [s:2],其他,呵呵,-1
7993,有想法,其他,,0
7994,"近十年一直用歌德的，m1，sr325,, mpro, gs3000,黑标1，最有个性的感觉是sr325.作为其它耳机补充不错。",其他,不错,1
7995,rs1e和PS500e双修,其他,,0
7996,低端M1，中低端M2，中端RS1无后缀，PS500E,价格,,0
7997,留个250欧880就可以了，其他全出掉。,其他,,0
7998,听过大声场再听声场窄的，就想到了包子褶，声音被捏成一坨。,其他,,0
7999,我是从大声场往回烧的，刚开始喜欢大声场，比如hd800，慢慢的开始喜欢规整的声场，现在更喜欢t1的声场,其他,,0
8000,我觉得耳机的声场没有大的说法，都小得可怜，在音箱面前被捏成粉末。玩耳机追求的应该是精准的结像和分析力。,其他,追求,1
8001,我是沙发？,其他,,0
8002,就一个破箱子？,其他,,0
8003,木头盒子也,外形,,0
8004,VC不错，个人更喜欢下级开放式型号Auteur,其他,不错,1
8005,安培数大的低音多 这个早有定论,音质,,0
8006,我一般都是2a，再大的没试过,其他,,0
8007,我的耳放自带是2a的，有次咨询高登鸽总换保险丝的问题，他直接说换3.15a的。,其他,,0
8008,cd机都用15a的路过,其他,,0
8009,红心支持手机app遥控，使用比遥控器方便多了，遗憾的是不能控制音量，快进快退按键也不好用,功能,好,1
8010,我之前用爵聆J16R，现在用PNA nbrigde+，预算1万超一些。感觉PNA音质很不错。细节和声场都出来了，就是感觉APP和操作还有适应性没有爵聆好。,音质,好,1
8011,QNAP 453DX+ROON,音质,,0
8012,单位宿舍没有网络，所以还是倾向于数播，网播无论是硬件还是软件都太贵了，没有网还不能用,价格,,0
8013,D1000不是有个配套的N1000吗？,其他,,0
8014,听说含有甲醛的空气比干净的空气更HIFI,其他,,0
8015,HIFI镇纸即将上市,其他,,0
8016,今天换了个保险丝，然后录音发几个群，事先我还没说过换了啥，大家都觉得换过那个视频好很多，很多人猜俩个器材，我说了答案大家都沉默了。,其他,好,1
8017,说过很多次了，分为二个平行宇宙：一个是普通宇宙，一个是发烧宇宙。,其他,,0
8018,不就是避震。。。,其他,,0
8019,不能苟同，我的GH3煲了快2年才声音才终于稳定下来,其他,,0
8020,2万元左右丹拿声学或真力的有源监听能在各种音乐类型上全面超越顶级大耳吗？,价格,,0
8021,如果流行人声为主选音箱、如果古典为主选耳机。我两个都有，桌面音箱不能指望太多、尤其是古典。,音质,,0
8022,我从PC 换到 ROCK64的 派 加了个线性电源 确实是一耳朵。高频延伸了  低频量多了  特别是小提琴的音色有明显变化，开始也以为脑放就AB 对比了一下 的确有提升,配置,,0
8023,不知道，可能那个数播真的好不到哪里去吧。我自己做了个达菲的数播，实在是比我的PC好太多，不用对比，一听就知道，也可能是我的PC太烂了，哈哈哈。,其他,好,1
8024,还是CD转盘提升大，不过得买碟。。。,其他,,0
8025,功能机,其他,,0
8026,数播请一万多起,其他,,0
8027,便宜的型号都停产了吧，所以讨论就少了,价格,,0
8028,产品太多了……国产品牌两双手都数不过来了，展会上一些新晋品牌现场促销很低的价格能PK价格高一倍左右的玩意，自然的曾经的老品牌也就慢慢淡出视线。十五年前的黄金组合大莱曼推HD600/650，现在已经没人讨论了，SPL曾经那么火现在也没人讨论了，加拿大惊雷前几年也是HD800的低价御用标配，现在也讨论的少了，Prism Sound Lyra系列曾经也很火，解码和直推都不错，自从和弦出现在更多人的视野里……再过两年和弦也一定会淡出视线。,配置,不错,1
8029,便宜型号停产了是主要因素。手头一个Linear25，确实好听颜值又高。,价格,好,1
8030,z1r为啥不降价,其他,,0
8031,体积巨大，分体设计。价格跳水,外形,,0
8032,吹的人不见了,其他,,0
8033,Linear5现在是真好价，我在咸鱼上看到过5500一套的。。犹豫了20分钟就没了。。,其他,好,1
8034,最近Adorama入了一支，正在等功放到货。,其他,,0
8035,sus跟hek一样疲软  没有he6那种扎实的感觉,其他,,0
8036,帮顶帮顶,其他,,0
8037,现在已经有V2版了,其他,,0
8038,_(:з」∠)_然后会有很多人说什么……线不光看阻抗……之类的,配置,,0
8039,套个避震网吧，声音好很多。rudistor就是这么做的,其他,好,1
8040,盲听就是真理,其他,,0
8041,我覺得有差耶 正好手上兩條都有,其他,好,1
8042,明显不一样，我家是三位半的表，阻值是一样的，但声音大不相同，木耳都能听出的。HD650的线做工和粗细都比HD600的线好很多，但HD650的线不管搭650还是600都很不理想，声音发虚、泛音偏多。大家试试用600的线来搭650吧……,配置,好,1
8043,600维持原线好呢 还是换650线??? [s:17],配置,好,1
8044,难怪我听HD650怎么感觉这么多的低频泛间，原来是线的原因，不过那声音就像是录音室的回音,配置,,0
8045,所以600的线卖的贵反而,配置,,0
8046,[s:52],其他,,0
8047,"阻抗不是只有一个值, 那是参考值, 是要看频率的.",其他,,0
8048,"嗯, 系统的每个环节对声音的改变甚至有混沌效应, 导致无法预测.",其他,,0
8049,我听着不一样，但是说不出哪个好,其他,好,1
8050,7200头梁可杀人 5200好点 都不如老天龙,其他,好,1
8051,刚入了一只二手，倒没觉得做工有什么问题，但确实有点顶头，听流行的话很不错甚至直插手机也能听一听。外观看个人了，尤其是木纹看运气或者二手了。,音质,不错,1
8052,没存在价值？HX500能播CD片？,其他,,0
